transaction_date,merchant_id,Total_Transaction,Total_Paid
2019-06-28,86302,179,532.7099999999996
2019-06-28,124381,669,432854.91000000073
2019-06-28,129316,375,1223.5499999999995
2019-06-29,535,854,114723.0
2019-06-29,42616,566,137715.318000001
2019-06-29,46774,713,619244.0099999998
2019-06-29,57192,775,210839.74199999988
2019-06-29,86302,95,238.32
2019-06-29,124381,647,430786.8720000001
2019-06-29,129316,454,1561.500000000001
2019-06-30,535,886,121282.20000000004
2019-06-30,42616,636,154416.6720000011
2019-06-30,46774,1617,1102437.3599999968
2019-06-30,57192,645,175966.5600000001
2019-06-30,86302,23,104.85
2019-06-30,124381,664,405026.89200000034
2019-06-30,129316,304,1009.3500000000008
2019-07-01,535,1251,175122.00000000012
2019-07-01,42616,545,134313.76800000103
2019-07-01,46774,2965,3054811.5360000064
2019-07-01,57192,1094,274500.57599999977
2019-07-01,86302,128,365.5799999999999
2019-07-01,124381,708,447264.46800000063
2019-07-01,129316,408,1372.0500000000004
2019-07-02,535,1254,154828.8
2019-07-02,42616,491,124185.11400000087
2019-07-02,46774,1815,2093909.9939999983
2019-07-02,57192,1035,282317.61599999986
2019-07-02,86302,119,315.45
2019-07-02,124381,685,412930.71000000107
2019-07-02,129316,470,1540.800000000001
2019-07-03,535,1316,174045.6
2019-07-03,42616,520,121545.37800000107
2019-07-03,46774,1738,1848551.651999999
2019-07-03,57192,1053,287045.0819999997
2019-07-03,86302,156,474.9300000000001
2019-07-03,124381,1329,475162.1279999999
2019-07-03,129316,510,1701.45
2019-07-04,535,1233,151329.60000000006
2019-07-04,42616,529,126227.55600000107
2019-07-04,46774,1616,1756579.9140000043
2019-07-04,57192,1128,372710.3940000008
2019-07-04,86302,208,591.7499999999999
2019-07-04,124381,1196,506050.32599999954
2019-07-04,129316,558,1893.599999999999
2019-07-05,535,1121,144887.39999999997
2019-07-05,42616,1416,319954.9140000016
2019-07-05,46774,2322,2361266.982000001
2019-07-05,57192,991,292380.8040000002
2019-07-05,86302,183,518.6699999999995
2019-07-05,124381,1029,423246.6540000002
2019-07-05,129316,547,1810.8000000000025
2019-07-06,535,943,142930.80000000002
2019-07-06,42616,900,210617.92800000173
2019-07-06,46774,961,855994.0499999974
2019-07-06,57192,836,199258.0739999999
2019-07-06,86302,84,231.57
2019-07-06,124381,712,379070.91000000056
2019-07-06,129316,657,2223.900000000001
2019-07-07,535,903,117817.20000000008
2019-07-07,42616,832,205059.0420000016
2019-07-07,46774,685,626333.7600000001
2019-07-07,57192,763,169566.71399999972
2019-07-07,86302,33,107.09999999999998
2019-07-07,124381,599,336852.10800000007
2019-07-07,129316,314,1105.6500000000003
2019-07-08,535,1357,171896.40000000005
2019-07-08,42616,667,166187.50200000094
2019-07-08,46774,2445,2461494.0780000025
2019-07-08,57192,1105,294018.9300000003
2019-07-08,86302,166,503.46
2019-07-08,124381,695,410725.2780000006
2019-07-08,129316,416,1441.3500000000006
2019-07-09,535,1278,156637.80000000013
2019-07-09,42616,580,134620.90200000108
2019-07-09,46774,1879,1898614.6919999977
2019-07-09,57192,1100,284445.8640000003
2019-07-09,86302,220,660.6900000000003
2019-07-09,124381,751,488785.2120000009
2019-07-09,129316,597,1986.750000000001
2019-07-10,535,1222,162262.79999999993
2019-07-10,42616,674,166009.9140000011
2019-07-10,46774,3602,3737615.634000006
2019-07-10,57192,1067,339957.55800000054
2019-07-10,86302,177,540.7199999999999
2019-07-10,124381,856,480407.2020000015
2019-07-10,129316,508,1668.5999999999992
2019-07-11,535,1276,150438.6
2019-07-11,42616,584,134400.99600000112
2019-07-11,46774,1753,1738616.9759999989
2019-07-11,57192,1127,322118.06400000025
2019-07-11,86302,150,414.8999999999998
2019-07-11,124381,909,587800.2779999999
2019-07-11,129316,564,1860.3
2019-07-12,535,1148,135082.80000000005
2019-07-12,42616,981,204257.5020000015
2019-07-12,46774,1470,1521842.9399999972
2019-07-12,57192,1090,306815.2200000003
2019-07-12,86302,144,448.9199999999997
2019-07-12,124381,744,447026.8969416416
2019-07-12,129316,499,1686.6000000000008
2019-07-13,535,961,126864.00000000004
2019-07-13,42616,659,148567.0140000013
2019-07-13,46774,639,631629.5940000002
2019-07-13,57192,888,259767.5939999999
2019-07-13,86302,100,293.6699999999999
2019-07-13,124381,600,389384.5859999994
2019-07-13,129316,450,1505.7000000000007
2019-07-14,535,894,117433.79999999996
2019-07-14,42616,602,135139.77000000107
2019-07-14,46774,386,372892.4280000004
2019-07-14,57192,709,153019.51199999993
2019-07-14,86302,42,140.4
2019-07-14,124381,623,333583.91999999963
2019-07-14,129316,337,1141.6500000000003
2019-07-15,535,1173,140898.6000000001
2019-07-15,42616,626,147882.1500000012
2019-07-15,46774,803,705570.4080000005
2019-07-15,57192,912,248614.56
2019-07-15,86302,56,170.01000000000005
2019-07-15,124381,770,467879.11200000014
2019-07-15,129316,372,1243.8000000000002
2019-07-16,535,1337,169421.39999999994
2019-07-16,42616,543,124838.67600000108
2019-07-16,46774,2596,2527555.284000013
2019-07-16,57192,1066,284734.38599999924
2019-07-16,86302,116,366.48
2019-07-16,124381,845,513437.8860000002
2019-07-16,129316,507,1661.4000000000003
2019-07-17,535,1332,158718.59999999995
2019-07-17,42616,433,109777.8600000008
2019-07-17,46774,1479,1555379.8559999962
2019-07-17,57192,1098,275439.7799999997
2019-07-17,86302,171,530.55
2019-07-17,124381,831,503931.65400000033
2019-07-17,129316,472,1538.099999999999
2019-07-18,535,1337,154940.40000000008
2019-07-18,42616,518,122210.98200000096
2019-07-18,46774,1241,1231697.8259999994
2019-07-18,57192,1029,271369.4399999996
2019-07-18,86302,184,599.3999999999999
2019-07-18,124381,876,519531.22800000064
2019-07-18,129316,552,1753.200000000001
2019-07-19,535,1222,147049.20000000007
2019-07-19,42616,457,106937.91000000072
2019-07-19,46774,1322,1316705.9039999985
2019-07-19,57192,1064,346129.3980000005
2019-07-19,86302,181,583.3799999999999
2019-07-19,124381,801,495975.3300000007
2019-07-19,129316,600,1978.2
2019-07-20,535,1092,147886.2000000001
2019-07-20,42616,386,95640.5340000006
2019-07-20,46774,1020,844731.8819999998
2019-07-20,57192,821,196500.22199999972
2019-07-20,86302,122,340.9199999999999
2019-07-20,124381,574,413937.432
2019-07-20,129316,522,1776.6000000000013
2019-07-21,535,1020,131290.2
2019-07-21,42616,440,101405.4480000008
2019-07-21,46774,389,313936.27200000035
2019-07-21,57192,722,197417.0879999999
2019-07-21,86302,38,126.62999999999998
2019-07-21,124381,669,434356.4160000004
2019-07-21,129316,383,1293.3000000000006
2019-07-22,535,1418,166068.00000000012
2019-07-22,42616,447,127472.61600000112
2019-07-22,46774,1550,1418986.547999999
2019-07-22,57192,1074,283501.4759999998
2019-07-22,86302,195,566.19
2019-07-22,124381,1307,609581.7539999987
2019-07-22,129316,485,1575.8999999999994
2019-07-23,535,1379,158328.0000000001
2019-07-23,42616,473,119347.86600000088
2019-07-23,46774,955,1020952.5299999987
2019-07-23,57192,998,346395.4560000007
2019-07-23,86302,223,659.2499999999998
2019-07-23,124381,839,548498.2860000005
2019-07-23,129316,648,2177.5499999999965
2019-07-24,535,1444,181517.4000000001
2019-07-24,42616,466,114988.24800000084
2019-07-24,46774,911,1008262.3679999984
2019-07-24,57192,1016,256968.53999999983
2019-07-24,86302,227,649.8899999999996
2019-07-24,124381,795,569244.4560000001
2019-07-24,129316,619,2047.95
2019-07-25,535,1388,164316.6000000001
2019-07-25,42616,457,116017.30800000088
2019-07-25,46774,1138,1145710.1159999978
2019-07-25,57192,1086,422785.9260000014
2019-07-25,86302,220,632.2499999999997
2019-07-25,124381,651,432043.506
2019-07-25,129316,577,1951.649999999999
2019-07-26,535,1370,163013.4
2019-07-26,42616,384,103639.98600000067
2019-07-26,46774,1073,922554.0539999988
2019-07-26,57192,1018,275882.9939999994
2019-07-26,86302,211,638.2799999999999
2019-07-26,124381,720,463043.3760000009
2019-07-26,129316,636,2131.199999999998
2019-07-27,535,1168,140781.60000000012
2019-07-27,42616,322,86019.06600000049
2019-07-27,46774,447,409825.7460000001
2019-07-27,57192,879,223959.14999999985
2019-07-27,86302,102,293.7599999999999
2019-07-27,124381,669,448311.94200000033
2019-07-27,129316,565,1869.2999999999968
2019-07-28,535,1115,151358.40000000008
2019-07-28,42616,387,95899.82400000072
2019-07-28,46774,332,320258.26800000004
2019-07-28,57192,811,168209.74799999985
2019-07-28,86302,62,180.5400000000001
2019-07-28,124381,603,393376.4290555026
2019-07-28,129316,383,1292.85
2019-07-29,535,1566,201405.6000000001
2019-07-29,42616,396,102539.0880000007
2019-07-29,46774,1287,1183312.2059999986
2019-07-29,57192,972,274979.12399999984
2019-07-29,86302,156,465.6600000000001
2019-07-29,124381,847,524605.302000001
2019-07-29,129316,513,1731.5999999999992
2019-07-30,535,1474,172713.60000000018
2019-07-30,42616,361,94878.66600000056
2019-07-30,46774,1164,1134827.316
2019-07-30,57192,996,279877.5359999995
2019-07-30,86302,194,599.1299999999995
2019-07-30,124381,806,524602.080000001
2019-07-30,129316,668,2234.6999999999966
2019-07-31,535,1452,176472.0000000001
2019-07-31,42616,379,111006.9900000007
2019-07-31,46774,2629,2115523.637999998
2019-07-31,57192,838,223836.5699999997
2019-07-31,86302,245,788.6699999999998
2019-07-31,124381,860,532707.8580000007
2019-07-31,129316,606,2002.949999999997
2019-08-01,535,1410,173824.20000000007
2019-08-01,42616,481,109590.06600000086
2019-08-01,46774,2221,2277526.985999999
2019-08-01,57192,1013,313422.33600000106
2019-08-01,86302,130,445.6799999999998
2019-08-01,124381,745,462830.2380000004
2019-08-01,129316,647,2238.299999999997
2019-08-02,535,1360,182813.4000000002
2019-08-02,42616,443,113370.91200000075
2019-08-02,46774,1670,1844012.5739999968
2019-08-02,57192,1106,288626.45399999985
2019-08-02,86302,137,411.0299999999996
2019-08-02,124381,716,453121.4880000005
2019-08-02,129316,676,2222.0999999999995
2019-08-03,535,1175,159069.60000000003
2019-08-03,42616,663,140641.29000000085
2019-08-03,46774,864,815348.0699999997
2019-08-03,57192,831,177829.4339999997
2019-08-03,86302,76,207.81
2019-08-03,124381,558,332272.56599999993
2019-08-03,129316,632,2047.4999999999973
2019-08-04,535,1170,149454.00000000015
2019-08-04,42616,737,173103.82200000135
2019-08-04,46774,584,571167.2879999996
2019-08-04,57192,740,174460.24799999993
2019-08-04,86302,18,99.45000000000002
2019-08-04,124381,562,353349.1080000002
2019-08-04,129316,419,1429.2000000000007
2019-08-05,535,1487,196284.6
2019-08-05,42616,464,139022.46000000095
2019-08-05,46774,3011,2985992.459999998
2019-08-05,57192,1113,312070.7159999999
2019-08-05,86302,192,537.6600000000003
2019-08-05,124381,811,487242.7740000015
2019-08-05,129316,636,2102.8499999999967
2019-08-06,535,1422,197512.20000000013
2019-08-06,42616,403,125227.27800000076
2019-08-06,46774,1867,1939616.2979999967
2019-08-06,57192,1117,284103.0000000001
2019-08-06,86302,168,462.24
2019-08-06,124381,939,574807.5900000012
2019-08-06,129316,607,1976.8499999999976
2019-08-07,535,1370,167306.40000000008
2019-08-07,42616,344,107058.99600000062
2019-08-07,46774,2010,1909379.951999996
2019-08-07,57192,1063,309914.7119999999
2019-08-07,86302,213,607.7699999999994
2019-08-07,124381,799,530540.4598240316
2019-08-07,129316,739,2477.699999999992
2019-08-08,535,1139,137134.80000000005
2019-08-08,42616,329,110187.12600000062
2019-08-08,46774,1827,1718694.1619999951
2019-08-08,57192,1079,313162.52400000044
2019-08-08,86302,230,700.8300000000003
2019-08-08,124381,665,461855.5920000015
2019-08-08,129316,625,2041.1999999999985
2019-08-09,535,1020,116208.00000000004
2019-08-09,42616,283,88374.07800000047
2019-08-09,46774,2215,2109173.6880000005
2019-08-09,57192,1095,271809.2879999995
2019-08-09,86302,186,553.9499999999998
2019-08-09,124381,863,446466.7995554349
2019-08-09,129316,646,2208.5999999999976
2019-08-10,535,734,88380.00000000001
2019-08-10,42616,329,103760.71200000068
2019-08-10,46774,2143,1751259.1679999956
2019-08-10,57192,929,222286.9679999997
2019-08-10,86302,77,233.27999999999992
2019-08-10,124381,666,349471.24199999974
2019-08-10,129316,534,1774.349999999998
2019-08-11,535,446,47854.80000000001
2019-08-11,42616,260,74841.15600000032
2019-08-11,46774,423,316096.9199999999
2019-08-11,57192,559,120387.76199999996
2019-08-11,86302,21,76.05
2019-08-11,124381,479,265732.0739999999
2019-08-11,129316,345,1162.3500000000013
2019-08-12,535,629,78514.19999999997
2019-08-12,42616,278,87129.77400000047
2019-08-12,46774,617,515683.3140000001
2019-08-12,57192,689,156977.13600000012
2019-08-12,86302,31,104.40000000000002
2019-08-12,124381,498,262098.08999999985
2019-08-12,129316,142,478.8000000000001
2019-08-13,535,800,162109.80000000013
2019-08-13,42616,318,103024.67400000057
2019-08-13,46774,435,361749.474
2019-08-13,57192,672,152088.29999999996
2019-08-13,86302,20,63.36
2019-08-13,124381,560,311515.47000000015
2019-08-13,129316,101,348.7499999999999
2019-08-14,535,1038,172933.2
2019-08-14,42616,392,117194.1840000008
2019-08-14,46774,593,477081.594
2019-08-14,57192,804,178353.95399999982
2019-08-14,86302,30,81.486
2019-08-14,124381,874,451220.7240000006
2019-08-14,129316,357,1229.4000000000003
2019-08-15,535,1466,182286.0
2019-08-15,42616,392,112875.3720000008
2019-08-15,46774,3097,2755624.536000004
2019-08-15,57192,1012,264196.3499999996
2019-08-15,86302,139,382.1039999999997
2019-08-15,124381,1050,606098.6099999999
2019-08-15,129316,485,1659.5999999999983
2019-08-16,535,1404,161685.0
2019-08-16,42616,441,138070.11600000103
2019-08-16,46774,1457,1288368.989999999
2019-08-16,57192,671,155639.3219999998
2019-08-16,86302,184,525.2759999999998
2019-08-16,124381,959,500113.3140000005
2019-08-16,129316,551,1868.8499999999976
2019-08-17,535,1284,141773.40000000005
2019-08-17,42616,498,149093.1180000011
2019-08-17,46774,657,589246.5420000002
2019-08-17,57192,1190,309449.5560000004
2019-08-17,86302,116,322.254
2019-08-17,124381,885,490259.71800000034
2019-08-17,129316,432,1484.9999999999998
2019-08-18,535,1260,169246.8
2019-08-18,42616,422,134336.46600000103
2019-08-18,46774,472,406099.53000000014
2019-08-18,57192,792,175432.28399999993
2019-08-18,86302,56,120.96
2019-08-18,124381,914,462045.47429300495
2019-08-18,129316,290,953.5500000000012
2019-08-19,535,1672,198624.5999999998
2019-08-19,42616,483,167402.35800000117
2019-08-19,46774,1869,1889213.579999999
2019-08-19,57192,1080,307583.1900000001
2019-08-19,86302,212,578.592000000001
2019-08-19,124381,853,572357.0880000003
2019-08-19,129316,485,1610.1000000000013
2019-08-20,535,1746,213645.6
2019-08-20,42616,501,163687.01400000128
2019-08-20,46774,2087,1816330.4099999983
2019-08-20,57192,1008,266445.5219999999
2019-08-20,86302,208,621.2339999999998
2019-08-20,124381,907,590251.2300000011
2019-08-20,129316,512,1776.599999999998
2019-08-21,535,1572,206429.4
2019-08-21,42616,595,187005.65400000144
2019-08-21,46774,1167,1116878.0039999983
2019-08-21,57192,1016,305681.76
2019-08-21,86302,247,762.6060000000007
2019-08-21,124381,912,494624.59200000064
2019-08-21,129316,641,2121.749999999995
2019-08-22,535,1784,234151.19999999984
2019-08-22,42616,629,171807.73200000142
2019-08-22,46774,1178,1152843.335999998
2019-08-22,57192,1026,296613.1799999995
2019-08-22,86302,288,869.5440000000004
2019-08-22,124381,842,458303.7960000006
2019-08-22,129316,689,2360.6999999999985
2019-08-23,535,1462,168127.20000000007
2019-08-23,42616,440,139765.446000001
2019-08-23,46774,1028,1011817.2779999996
2019-08-23,57192,990,292827.1679999999
2019-08-23,86302,246,733.9860000000008
2019-08-23,124381,677,407868.9300000004
2019-08-23,129316,711,2383.199999999998
2019-08-24,535,1267,166116.59999999995
2019-08-24,42616,460,142361.190000001
2019-08-24,46774,502,439836.138
2019-08-24,57192,729,147002.77800000017
2019-08-24,86302,155,443.2319999999997
2019-08-24,124381,576,434008.9058592963
2019-08-24,129316,605,2065.95
2019-08-25,535,1151,146275.2
2019-08-25,42616,446,134990.98200000092
2019-08-25,46774,527,474547.3920000003
2019-08-25,57192,821,211692.90599999987
2019-08-25,86302,72,244.18800000000005
2019-08-25,124381,530,326014.6859999999
2019-08-25,129316,412,1490.4000000000008
2019-08-26,535,1730,217133.99999999977
2019-08-26,42616,440,136034.92800000103
2019-08-26,46774,1520,1448757.7919999957
2019-08-26,57192,938,299944.1160000005
2019-08-26,86302,252,727.4880000000005
2019-08-26,124381,732,456237.03600000095
2019-08-26,129316,513,1686.6000000000006
2019-08-27,535,1625,204310.7999999999
2019-08-27,42616,477,146104.83000000103
2019-08-27,46774,1088,1106674.3260000006
2019-08-27,57192,1093,321454.58399999986
2019-08-27,86302,322,977.9400000000012
2019-08-27,124381,865,549112.284000001
2019-08-27,129316,613,2027.2499999999973
2019-08-28,535,1636,194076.0000000001
2019-08-28,42616,601,192231.3960000016
2019-08-28,46774,1104,1029594.7079999992
2019-08-28,57192,1218,325214.10000000044
2019-08-28,86302,321,999.4140000000006
2019-08-28,124381,809,515558.10600000137
2019-08-28,129316,709,2357.099999999996
2019-08-29,535,1534,192716.99999999985
2019-08-29,42616,518,167668.95600000123
2019-08-29,46774,1249,1195050.905999998
2019-08-29,57192,967,274043.08799999935
2019-08-29,86302,298,934.5060000000012
2019-08-29,124381,944,521265.6180000015
2019-08-29,129316,638,2029.9499999999991
2019-08-30,535,1369,171651.59999999995
2019-08-30,42616,459,162125.4420000011
2019-08-30,46774,722,590445.0180000002
2019-08-30,57192,808,211632.53400000016
2019-08-30,86302,151,483.6419999999997
2019-08-30,124381,688,419986.006172371
2019-08-30,129316,631,2175.7499999999973
2019-08-31,535,1293,185797.7999999999
2019-08-31,42616,548,172651.26600000137
2019-08-31,46774,1537,1001896.0559999986
2019-08-31,57192,740,243235.458
2019-08-31,86302,117,359.85599999999994
2019-08-31,124381,704,475867.1700000009
2019-08-31,129316,542,1797.2999999999984
2019-09-01,535,1227,155260.80000000005
2019-09-01,42616,550,157730.9940000013
2019-09-01,46774,660,553228.4700000006
2019-09-01,57192,768,192712.58999999985
2019-09-01,86302,21,69.75
2019-09-01,124381,595,366702.8718903666
2019-09-01,129316,348,1210.500000000001
2019-09-02,535,1765,215049.5999999997
2019-09-02,42616,1246,373421.0339999989
2019-09-02,46774,2992,2922656.2559999977
2019-09-02,57192,1102,340789.62600000075
2019-09-02,86302,197,582.4979999999999
2019-09-02,124381,892,490357.63800000143
2019-09-02,129316,570,1829.250000000001
2019-09-03,535,1764,211343.3999999999
2019-09-03,42616,1066,315704.4660000001
2019-09-03,46774,2083,2365713.3599999966
2019-09-03,57192,1070,282703.75199999934
2019-09-03,86302,192,599.7239999999998
2019-09-03,124381,1119,507762.6839999997
2019-09-03,129316,699,2348.099999999996
2019-09-04,535,1720,201193.1999999999
2019-09-04,42616,1244,349755.2819999986
2019-09-04,46774,1754,1959762.5100000005
2019-09-04,57192,1122,447860.4480000014
2019-09-04,86302,225,756.2339999999998
2019-09-04,124381,1067,477828.6480000017
2019-09-04,129316,703,2353.0499999999947
2019-09-05,535,1602,183628.8
2019-09-05,42616,1124,332840.7899999993
2019-09-05,46774,2389,2517079.554000002
2019-09-05,57192,1174,371829.9600000005
2019-09-05,86302,244,776.5379999999999
2019-09-05,124381,1107,509423.5080000005
2019-09-05,129316,828,2753.099999999995
2019-09-06,535,1526,175679.99999999997
2019-09-06,42616,1177,356620.64399999933
2019-09-06,46774,1980,1983845.088000001
2019-09-06,57192,1118,301023.1800000004
2019-09-06,86302,283,966.3839999999996
2019-09-06,124381,697,394578.1800000008
2019-09-06,129316,806,2667.1499999999955
2019-09-07,535,1333,158833.80000000016
2019-09-07,42616,1357,394476.9119999972
2019-09-07,46774,896,851102.0279999997
2019-09-07,57192,867,189758.60999999967
2019-09-07,86302,151,488.7539999999996
2019-09-07,124381,560,331134.98400000023
2019-09-07,129316,545,1860.2999999999984
2019-09-08,535,1320,163332.0
2019-09-08,42616,1641,489490.5599999988
2019-09-08,46774,796,752889.6359999992
2019-09-08,57192,750,177908.99399999963
2019-09-08,86302,44,153.9
2019-09-08,124381,625,401573.41200000106
2019-09-08,129316,435,1504.3500000000004
2019-09-09,535,1824,210556.7999999999
2019-09-09,42616,667,198951.10200000167
2019-09-09,46774,2648,2779061.9939999944
2019-09-09,57192,1158,337861.17
2019-09-09,86302,277,871.3799999999998
2019-09-09,124381,763,447870.4200000012
2019-09-09,129316,642,2108.699999999998
2019-09-10,535,1802,208319.3999999999
2019-09-10,42616,832,255144.13200000217
2019-09-10,46774,3906,3841404.642000012
2019-09-10,57192,1008,274571.56799999985
2019-09-10,86302,261,818.1900000000013
2019-09-10,124381,798,548083.1700000011
2019-09-10,129316,656,2209.499999999997
2019-09-11,535,1882,230020.1999999997
2019-09-11,42616,817,262581.58800000243
2019-09-11,46774,2075,1927254.1680000024
2019-09-11,57192,1106,337441.7520000008
2019-09-11,86302,260,849.3480000000006
2019-09-11,124381,754,524199.2760000015
2019-09-11,129316,714,2353.049999999993
2019-09-12,535,1778,208623.59999999983
2019-09-12,42616,814,263146.8600000022
2019-09-12,46774,1458,1560326.7959999982
2019-09-12,57192,1101,336185.55
2019-09-12,86302,285,874.2960000000012
2019-09-12,124381,731,470812.0680000007
2019-09-12,129316,679,2325.599999999994
2019-09-13,535,1661,186192.00000000003
2019-09-13,42616,980,319326.551999999
2019-09-13,46774,1300,1415473.7939999977
2019-09-13,57192,1111,343986.1920000005
2019-09-13,86302,334,1063.0080000000012
2019-09-13,124381,680,423993.8520000008
2019-09-13,129316,698,2415.149999999995
2019-09-14,535,1402,162151.1999999999
2019-09-14,42616,783,253409.832000002
2019-09-14,46774,662,630774.4679999996
2019-09-14,57192,901,211985.9639999997
2019-09-14,86302,133,404.946
2019-09-14,124381,648,406122.9682950365
2019-09-14,129316,660,2307.150000000001
2019-09-15,535,1375,164739.59999999998
2019-09-15,42616,855,275672.43000000145
2019-09-15,46774,1109,830501.7839999992
2019-09-15,57192,811,201512.51999999973
2019-09-15,86302,44,135.90000000000003
2019-09-15,124381,721,435966.9480000002
2019-09-15,129316,414,1568.2500000000016
2019-09-16,535,1978,242191.80000000008
2019-09-16,42616,686,229633.70400000183
2019-09-16,46774,2554,2280583.0080000064
2019-09-16,57192,1160,312393.2759999999
2019-09-16,86302,293,976.8060000000008
2019-09-16,124381,864,516285.7740000006
2019-09-16,129316,549,2011.500000000004
2019-09-17,535,1833,213020.99999999985
2019-09-17,42616,660,216522.0000000017
2019-09-17,46774,1358,1349555.5800000008
2019-09-17,57192,1128,287807.05799999955
2019-09-17,86302,343,1111.0139999999997
2019-09-17,124381,857,543389.3433426796
2019-09-17,129316,696,2480.3999999999955
2019-09-18,535,1798,213402.59999999995
2019-09-18,42616,738,222368.04000000205
2019-09-18,46774,1180,1213983.5939999986
2019-09-18,57192,1054,275132.7539999996
2019-09-18,86302,312,1005.7140000000004
2019-09-18,124381,852,472905.5400000014
2019-09-18,129316,737,2629.799999999997
2019-09-19,535,1709,188377.2
2019-09-19,42616,701,231766.5600000019
2019-09-19,46774,1118,1201393.0080000006
2019-09-19,57192,1162,350678.034
2019-09-19,86302,304,916.5600000000017
2019-09-19,124381,742,480451.4088727875
2019-09-19,129316,683,2404.349999999997
2019-09-20,535,1615,187547.4000000001
2019-09-20,42616,705,232405.00200000184
2019-09-20,46774,2047,1897402.716
2019-09-20,57192,1163,398696.00400000194
2019-09-20,86302,320,958.5900000000016
2019-09-20,124381,704,410457.4212170529
2019-09-20,129316,523,1829.2500000000032
2019-09-21,535,1372,153957.60000000006
2019-09-21,42616,661,216665.92800000188
2019-09-21,46774,547,438868.49400000006
2019-09-21,57192,871,243310.21199999985
2019-09-21,86302,178,472.5359999999996
2019-09-21,124381,604,369481.26600000105
2019-09-21,129316,509,1747.800000000003
2019-09-22,535,1343,153889.19999999995
2019-09-22,42616,651,207904.3920000016
2019-09-22,46774,417,341220.9240000003
2019-09-22,57192,793,201241.1519999997
2019-09-22,86302,72,206.9279999999999
2019-09-22,124381,710,393188.4000000005
2019-09-22,129316,390,1304.1000000000022
2019-09-23,535,1950,248076.0
2019-09-23,42616,691,234140.5980000019
2019-09-23,46774,1161,1181572.5239999965
2019-09-23,57192,1024,343585.6380000001
2019-09-23,86302,244,649.8900000000002
2019-09-23,124381,958,568489.122000001
2019-09-23,129316,421,1480.950000000003
2019-09-24,535,1860,215011.80000000013
2019-09-24,42616,941,303562.2240000004
2019-09-24,46774,1168,1256932.0079999992
2019-09-24,57192,1077,342102.2399999998
2019-09-24,86302,160,442.79999999999984
2019-09-24,124381,932,587503.836000002
2019-09-24,129316,520,1869.3000000000047
2019-09-25,535,1837,216705.59999999995
2019-09-25,42616,854,275334.2100000016
2019-09-25,46774,1282,1282430.717999998
2019-09-25,57192,1013,305296.4519999993
2019-09-25,86302,125,405.4319999999999
2019-09-25,124381,862,458323.5402894797
2019-09-25,129316,494,1766.2500000000043
2019-09-26,535,1533,173455.19999999987
2019-09-26,42616,537,176571.55800000136
2019-09-26,46774,792,769716.4320000007
2019-09-26,57192,899,240704.0819999996
2019-09-26,86302,110,334.6739999999998
2019-09-26,124381,608,359876.8440000006
2019-09-26,129316,667,2326.499999999998
2019-09-27,535,1472,178799.3999999999
2019-09-27,42616,657,221988.3660000019
2019-09-27,46774,821,773878.8419999996
2019-09-27,57192,1067,346312.80000000016
2019-09-27,86302,127,370.2960000000001
2019-09-27,124381,661,367071.0120000006
2019-09-27,129316,590,2116.800000000004
2019-09-28,535,1341,166723.19999999995
2019-09-28,42616,784,261634.93200000245
2019-09-28,46774,517,426934.7280000004
2019-09-28,57192,949,228202.1999999997
2019-09-28,86302,43,102.6
2019-09-28,124381,661,399783.6540000005
2019-09-28,129316,507,1823.850000000005
2019-09-29,535,1373,155771.99999999985
2019-09-29,42616,802,275132.46600000147
2019-09-29,46774,442,396693.3420000003
2019-09-29,57192,752,216783.7739999998
2019-09-29,86302,12,39.510000000000005
2019-09-29,124381,679,403849.74600000086
2019-09-29,129316,360,1327.5000000000011
2019-09-30,535,1965,230646.6
2019-09-30,42616,835,279940.8780000014
2019-09-30,46774,3231,2552646.4200000013
2019-09-30,57192,1087,333437.50800000003
2019-09-30,86302,125,373.4459999999999
2019-09-30,124381,867,519848.1180000018
2019-09-30,129316,445,1622.250000000004
2019-10-01,535,1839,229266.00000000003
2019-10-01,42616,771,255661.43400000225
2019-10-01,46774,2690,2848972.140000006
2019-10-01,57192,1258,483265.56599999976
2019-10-01,86302,94,305.4599999999999
2019-10-01,124381,1150,601570.6564672262
2019-10-01,129316,610,2204.550000000001
2019-10-02,535,1910,230754.59999999977
2019-10-02,42616,794,273685.55400000146
2019-10-02,46774,1984,2289914.838000002
2019-10-02,57192,1114,337884.642
2019-10-02,86302,79,251.2800000000001
2019-10-02,124381,1021,512618.56200000027
2019-10-02,129316,542,2012.4000000000049
2019-10-03,535,1781,207435.5999999997
2019-10-03,42616,875,282041.06400000147
2019-10-03,46774,1786,1903595.868
2019-10-03,57192,1120,347815.09799999977
2019-10-03,86302,89,303.87600000000003
2019-10-03,124381,957,506808.2326359079
2019-10-03,129316,498,1798.2000000000028
2019-10-04,535,1747,209957.40000000008
2019-10-04,42616,685,227435.86800000185
2019-10-04,46774,1826,1853119.763999997
2019-10-04,57192,1128,373208.27400000056
2019-10-04,86302,125,354.7979999999997
2019-10-04,124381,863,534386.8440000011
2019-10-04,129316,578,2109.6000000000013
2019-10-05,535,1468,162142.20000000013
2019-10-05,42616,742,247254.3180000022
2019-10-05,46774,1186,1073987.8559999992
2019-10-05,57192,963,242193.9599999996
2019-10-05,86302,55,164.86199999999997
2019-10-05,124381,810,497104.722000001
2019-10-05,129316,447,1612.350000000005
2019-10-06,535,1502,176531.40000000008
